loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BUILDING_CLASS_AT_PRESENT,ADDRESS_1,ADDRESS_2,ZIP_CODE,CITY,STATE,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS_AT_TIME_OF_SALE
LL0000902,1430000,2013-04-05,30,360,1.7200000286102295,3.3190000057220459,3.3190000802278519E-2,6277.72998046875,80,927781.375,1553100,investment property,Ariella,Nylah,Paul,595-67-2713,383-850-8903,Product Evangelist,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,137 ELDERT STREET,2,10041,New York City,NY,1,0,0,2
LL0000903,1400000,2019-02-21,30,360,2.690000057220459,4.2890000343322754,4.2890001088380814E-2,6919.16015625,10,1330808.375,1415700,home,Jonathan,Julian,Turner,276-93-4087,927-914-9027,PARTNER/HEAD OF MARKETING,17,12 CONDOS - WALKUP APARTMENTS              ,2,R2,12-14 31ST AVENUE,2,10282,New York City,NY,1,,,2
LL0000904,709500,2016-12-14,30,360,2.57069993019104,4.1700000762939453,4.1700001806020737E-2,3457.169921875,36,585042.0625,885150,investment property,Eve,Zariah,Clarke,411-42-1359,455-463-3867,Pilot,6,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,127 MONTROSE AVENUE,6,10109,New York City,NY,7,2500,5200,2
LL0000905,596000,2014-08-01,30,360,2.5199999809265137,4.1189999580383301,4.1189998388290405E-2,2886.43994140625,65,408381.71875,754950,commerical property,Joaquin,Johnathan,Christian,343-28-1418,497-903-8926,Sales,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,79 EAGLE STREET,4,10174,New York City,NY,1,0,0,2
LL0000906,1830000,2014-03-13,30,360,2.6600000858306885,4.2579998970031738,4.2580001056194305E-2,9011.0703125,69,1208236,1936000,home,Kaleb,Bennett,Mack,440-31-5814,457-504-0633,Physician,8,04 TAX CLASS 1 CONDOS                      ,1C,R6,113 ST MARKS PLACE,2,10008,New York City,NY,1,0,0,1
LL0000907,1752000,2014-10-17,30,360,2.2200000286102295,3.8180000782012939,3.8180001080036163E-2,8181.5400390625,62,1244744.75,2027100,investment property,Quinn,Abigail,Perry,634-15-4681,658-536-6352,Director National Security,4,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,330 EAST 38TH STREET,11E,10080,New York City,NY,1,,,2
LL0000908,1908000,2014-12-10,30,360,2.1800000667572021,3.7780001163482666,3.7780001759529114E-2,8866.58984375,60,1376004.75,2000400,home,Maximus,Aidan,French,479-88-1777,484-027-5161,Director,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,256 CUMBERLAND STREET,3,10111,New York City,NY,1,0,0,2
LL0000909,1430000,2017-08-08,30,360,2.2618999481201172,3.8610000610351563,3.8600001484155655E-2,6712.1298828125,28,1242060.5,1473800,investment property,Andy,Edwin,Farrell,186-79-9940,699-975-8176,Attorney,5,04 TAX CLASS 1 CONDOS                      ,1C,R6,33 CLARA STREET,2,10281,New York City,NY,1,0,0,1
LL0000910,1824000,2015-12-15,30,360,2.2799999713897705,3.878000020980835,3.8780000060796738E-2,8580.25,48,1412147.75,2017900,investment property,Omar,Jake,Lloyd,508-05-8250,732-370-0486,Shareholder,1,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,549 MCDONALD AVENUE,6,10044,New York City,NY,6,2958,4929,2
LL0000911,6171000,2016-07-27,30,360,1.5199999809265137,3.1140000820159912,3.1139999628067017E-2,26398.130859375,41,5088676.5,6353650,home,Mia,Madison,Contreras,689-31-5161,748-412-3850,nurse,3,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,325 W. BROADWAY,9,10104,New York City,NY,1,,,2
LL0000912,744000,2019-09-09,30,360,1.6299999952316284,3.2290000915527344,3.2290000468492508E-2,3229.3701171875,3,734311.875,869700,home,Messiah,Quinn,Epstein,460-82-1167,433-184-3554,Sr. Pricipal Engineer,11,04 TAX CLASS 1 CONDOS                      ,1C,R6,477 PARK AVENUE,2,10173,New York City,NY,1,0,0,1
LL0000913,1180000,2018-04-28,20,240,2.9600000381469727,4.3590002059936523,0.0435900017619133,7375.75,20,1032485,1330650,boat,Killian,Jaylen,Mann,700-66-4358,474-117-4947,Director ,14,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,549 49TH   STREET,8,10103,New York City,NY,8,2504,6348,2
LL0000914,1670000,2016-05-04,30,360,1.7899999618530273,3.3880000114440918,3.3879999071359634E-2,7395.02978515625,43,1352013.75,1856850,home,Elsie,Jayleen,Quinn,892-86-7296,413-551-1658,CFO,18,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,92 LEFFERTS PLACE,2,10129,New York City,NY,1,0,0,2
LL0000915,755000,2013-04-12,30,360,1.75,3.3489999771118164,3.3489998430013657E-2,3326.969970703125,80,488842.40625,937750,commerical property,Iker,Emerson,Mcclelland,870-85-8686,365-256-6379,Sr. Loan Officer,2,07 RENTALS - WALKUP APARTMENTS             ,2,C1,35 EAST 17TH STREET,20,10259,New York City,NY,20,5500,15464,2
LL0000916,1230000,2017-09-10,15,180,2.0506999492645264,3.3499999046325684,3.3489998430013657E-2,8702.1298828125,27,995042.5,1452150,investment property,Kyla,Logan,Joseph,896-63-6923,963-156-6348,Assistant Superintendent,2,03 THREE FAMILY DWELLINGS                  ,1,C0,2583 PITKIN AVENUE,5,10018,New York City,NY,3,1800,3000,1
LL0000917,516000,2014-02-17,30,360,2.75,4.3499999046325684,4.3490000069141388E-2,2568.39990234375,70,336211.65625,683200,investment property,Kyrie,Dante,Hodge,566-96-6412,513-054-8299,SVP global management ,4,44 CONDO PARKING                           ,4,RG,941 HOE AVENUE,3,10128,New York City,NY,1,0,0,4
LL0000918,1848000,2015-03-19,30,360,1.9800000190734863,3.5780000686645508,3.5780001431703568E-2,8379.01953125,57,1370396,1995450,investment property,William,Conner,Oconnor,970-43-2712,405-649-0088,Executive Administrative Assistant,3,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,1319 41ST STREET,6,10044,New York City,NY,6,2003,4200,2
LL0000919,1170000,2014-12-19,30,360,2.1700000762939453,3.7690000534057617,3.7689998745918274E-2,5431.06982421875,60,844135.5625,1441950,home,Gregory,Alexis,Thornton,474-76-4836,771-483-8821,Airline Pilot,12,04 TAX CLASS 1 CONDOS                      ,1A,R3,1146 62ND STREET,2,10260,New York City,NY,1,0,0,1
LL0000920,780000,2015-05-11,30,360,2.2799999713897705,3.8789999485015869,3.8789998739957809E-2,3669.6298828125,55,578170.125,984800,home,Samuel,Elijah,Horvath,506-43-3714,812-467-6360,Partner,5,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,485A HANCOCK ST,4,10060,New York City,NY,4,1800,2304,2
LL0000921,2040000,2016-03-06,30,360,1.8799999952316284,3.4779999256134033,3.4779999405145645E-2,9135.48046875,45,1628903.5,2169800,commerical property,Daniel,Axel,Prieto,522-88-6738,725-935-7135,Owner,1,46 CONDO STORE BUILDINGS                   ,4,RK,110 MADISON AVENUE,2,10119,New York City,NY,1,,,4
LL0000922,6039000,2016-05-15,15,180,1.7100000381469727,3.0039999485015869,3.0039999634027481E-2,41715.83984375,43,4245218.5,6105300,commerical property,Max,Cole,Gibson,296-72-7133,555-917-3940,Pilot ,14,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,18 GRAMERCY PARK SOUTH,16,10113,New York City,NY,1,,,2
LL0000923,444000,2013-04-13,15,180,1.75,3.0499999523162842,3.0500000342726707E-2,3076.8701171875,80,197850.34375,566700,commerical property,Matthew,Griffin,Salazar,181-18-3921,757-739-4807,SR VP Operations,15,04 TAX CLASS 1 CONDOS                      ,1C,R6,54 HICKS STREET,3,10169,New York City,NY,1,0,0,1
LL0000924,1830000,2014-01-04,30,360,3.0099999904632568,4.6079998016357422,4.6080000698566437E-2,9390.1396484375,71,1163299.875,2059400,investment property,Romeo,Muhammad,Wiley,338-13-9212,578-498-5894,Attorney,5,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,731 40TH STREET,4,10150,New York City,NY,4,2504,5200,2
LL0000925,1710000,2012-01-16,30,360,1.8899999856948853,3.4879999160766602,3.4880001097917557E-2,7667.2099609375,95,981614.625,1855350,investment property,Jacob,Cole,Longoria,116-96-3634,466-177-6427,Coordinator of Membership & Events,9,02 TWO FAMILY DWELLINGS                    ,1,S2,920 MCDONALD AVENUE,4,10151,New York City,NY,3,2000,3300,1
LL0000926,902000,2019-02-19,15,180,2.6500000953674316,3.9489998817443848,3.9489999413490295E-2,6648.9599609375,10,835510.4375,1097800,commerical property,Lincoln,Robert,Bell,236-71-8423,841-584-2611,Senior Director & Controller,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,346 11 ST,2,10121,New York City,NY,1,0,0,2
LL0000927,1590000,2013-12-15,30,360,2.880000114440918,4.4780001640319824,4.4780001044273376E-2,8035.52978515625,72,1011442.1875,1760400,home,Logan,Liam,Miller,456-50-0935,588-756-9025,Real Estate Broker,10,04 TAX CLASS 1 CONDOS                      ,1A,R3,1460 52ND   STREET,2,10278,New York City,NY,1,0,0,1
LL0000928,3288000,2016-05-09,30,360,1.7699999809265137,3.3670001029968262,3.3670000731945038E-2,14521.5703125,43,2663572.5,3474600,investment property,Felix,Raymond,Reid,703-35-0416,490-484-7558,Physician,9,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,104 6 AVENUE,8,10095,New York City,NY,8,2108,3760,2
LL0000929,841500,2013-08-04,30,360,2.630000114440918,4.2290000915527344,4.2289998382329941E-2,4129.33984375,76,527670.5,1018550,investment property,Georgia,Gabriela,Guzman,759-81-6537,387-795-9227,VP of Business Development,16,44 CONDO PARKING                           ,4,RP,2083 EAST 38TH   STREET,6,10151,New York City,NY,1,0,0,4
LL0000930,708000,2018-10-03,30,360,3.1500000953674316,4.749000072479248,0.04749000072479248,3692.840087890625,14,656300.3125,790750,commerical property,Michael,Ethan,Bowen,110-23-7339,830-658-9571,executive chef,17,04 TAX CLASS 1 CONDOS                      ,1C,R6,479 BEDFORD AVENUE,1,10171,New York City,NY,1,0,0,1
LL0000931,1160000,2017-03-02,30,360,2.4779000282287598,4.0770001411437988,4.0770001709461212E-2,5589.64013671875,33,975542.0625,1211750,investment property,Everett,Stephen,Rapp,182-76-2309,471-883-7718,Vice President,9,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,152 SKILLMAN STREET,4,10249,New York City,NY,1,0,0,2
LL0000932,720500,2016-06-19,30,360,1.6200000047683716,3.2190001010894775,3.2189998775720596E-2,3123.419921875,42,589316.5,785050,home,Jaylen,Landen,Bush,583-35-9402,307-647-9576,District Sales Manager,13,49 CONDO WAREHOUSES/FACTORY/INDUS          ,4,RW,22 NORTH 6TH   STREET,26,10020,New York City,NY,1,0,0,4
LL0000933,588000,2016-02-25,30,360,1.7100000381469727,3.3090000152587891,3.3089999109506607E-2,2578.090087890625,46,469407.78125,658300,home,Dulce,Elizabeth,Keith,638-28-9639,536-927-9247,President,8,07 RENTALS - WALKUP APARTMENTS             ,2,C1,298 METROPOLITAN AVENUE,14,10185,New York City,NY,14,2750,5720,2
LL0000934,1840000,2013-04-28,30,360,1.7000000476837158,3.2980000972747803,3.2979998737573624E-2,8056.35009765625,80,1195492,2141950,home,Andrew,Kingston,Julian,438-02-3397,934-869-5946,Sales Director,2,04 TAX CLASS 1 CONDOS                      ,1C,R6,113 ST MARKS PLACE,1,10167,New York City,NY,1,0,0,1
LL0000935,1710000,2012-01-24,30,360,2.0799999237060547,3.6779999732971191,3.6779999732971191E-2,7849.580078125,95,964290.25,1914950,investment property,Myah,Isabella,Johnson,978-23-2847,443-331-9253,Senior consultant,10,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,706 UNION STREET,3,10006,New York City,NY,1,0,0,2
LL0000936,1812000,2017-05-28,30,360,2.2465000152587891,3.8450000286102295,3.8449998944997787E-2,8489.6298828125,31,1548821.375,1919400,investment property,Adrian,Landon,Castaneda,226-54-9245,493-417-7291,Financial Advisor,12,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,377 STERLING PLACE,3,10018,New York City,NY,1,0,0,2
LL0000937,1007500,2016-12-13,30,360,2.4712998867034912,4.070000171661377,4.0699999779462814E-2,4850.7099609375,36,832874.5625,1063200,commerical property,Lucas,Jacob,Johnson,643-70-3006,228-976-5652,Medical Doctor,16,44 CONDO PARKING                           ,4,RG,9718 FT HAMILTON PARKWAY,14,10010,New York City,NY,1,0,0,4
LL0000938,6237000,2014-03-18,30,360,2.6800000667572021,4.2740001678466797,4.2739998549222946E-2,30769.990234375,69,4113871,6402750,investment property,Kaylie,Liana,Gallegos,165-56-8997,855-831-2238,CPA/Shareholder,8,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,R8,90 GREENE STREET,1,10022,New York City,NY,1,,,2
LL0000939,2088000,2019-02-15,30,360,2.6600000858306885,4.2579998970031738,4.2580001056194305E-2,10281.490234375,10,1985185.125,2224000,investment property,Edward,Fernando,Deaton,980-34-4102,957-041-1289,Manager,11,22 STORE BUILDINGS                         ,4,K1,499 5TH AVENUE,4,10037,New York City,NY,1,2037,2037,4
LL0000940,625000,2014-04-12,30,360,2.630000114440918,4.2290000915527344,4.2289998382329941E-2,3066.949951171875,68,416447.71875,789500,commerical property,Keira,Lucille,Williamson,956-10-1434,727-671-5359,Senior Director US,11,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,222 ELDERT STREET,6,10119,New York City,NY,6,2500,3975,2
LL0000941,1404000,2016-10-03,30,360,1.6220999956130981,3.2209999561309814,3.2209999859333038E-2,6087.97021484375,38,1172657,1523250,investment property,Jessica,Georgia,Andrews,672-16-7056,792-956-4043,Senior Vice President,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1420 56TH STREET,3,10106,New York City,NY,1,0,0,2
LL0000942,1716000,2013-09-11,30,360,2.9300000667572021,4.5279998779296875,4.5279998332262039E-2,8723.2900390625,75,1061753.125,2011150,investment property,Spencer,Drew,Chau,353-93-2674,701-714-2915,Engagement Director,2,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,515 WILSON AVENUE,6,10016,New York City,NY,6,2700,4860,2
LL0000943,855000,2017-09-19,30,360,2.2446000576019287,3.8440001010894775,3.8440000265836716E-2,4005.3798828125,27,746854.6875,956700,home,Jaxson,Mark,Newcomb,522-65-9307,438-311-6760,Managing Partner/Owner,2,03 THREE FAMILY DWELLINGS                  ,1,C0,1564 41ST   STREET,4,10033,New York City,NY,3,2504,3240,1
LL0000944,1430000,2019-02-07,30,360,2.6500000953674316,4.249000072479248,4.2490001767873764E-2,7033.89990234375,10,1359661,1566400,commerical property,Skyler,Annie,Rios,893-31-5255,576-862-4724,Managing Partner,8,04 TAX CLASS 1 CONDOS                      ,1C,R6,499 QUINCY STREET,2,10120,New York City,NY,1,0,0,1
LL0000945,1280000,2016-11-12,30,360,2.1500999927520752,3.749000072479248,3.7489999085664749E-2,5927.14990234375,37,1060695.375,1457250,home,Grant,Jeremy,Fernandez,301-75-2051,446-233-4643,Vice President,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,138 QUINCY STREET,4,10167,New York City,NY,1,0,0,2
LL0000946,1590000,2018-05-02,15,180,2.9700000286102295,4.2680001258850098,4.2679999023675919E-2,11975.7197265625,19,1362461.375,1680450,commerical property,Kathryn,Ada,Sutton,775-28-0206,203-438-3668,IT Manager,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1245 42ND   STREET,1,10128,New York City,NY,1,0,0,2
LL0000947,704000,2016-04-05,15,180,1.7300000190734863,3.0290000438690186,3.0290000140666962E-2,4871.52001953125,44,489653.125,832300,commerical property,Ayden,Jaxson,Sanders,163-22-9229,246-201-2117,Vice President,3,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,557 BEDFORD AVENUE,3,10150,New York City,NY,1,0,0,2
LL0000948,1460000,2019-10-08,30,360,1.5399999618530273,3.1389999389648438,3.1390000134706497E-2,6265.41015625,2,1447469.125,1524250,home,Bailey,Charlotte,Graham,615-35-7745,682-974-2678,Managing Partner,6,12 CONDOS - WALKUP APARTMENTS              ,2,R2,180 STERLING PLACE,4,10121,New York City,NY,1,0,0,2
LL0000949,728000,2012-09-11,30,360,1.7000000476837158,3.2990000247955322,3.2990001142024994E-2,3187.909912109375,87,450651.5625,921400,commerical property,Leonardo,Leo,Mcgregor,592-22-0008,526-545-9256,SVP,3,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,24 REMSEN STREET,3,10109,New York City,NY,1,0,0,2
LL0000950,2028000,2017-09-10,30,360,2.0506999492645264,3.6489999294281006,3.6490000784397125E-2,9276.1396484375,27,1777544.25,2070150,home,Erick,Jayceon,Fowler,619-50-5512,633-443-3796,CEO,7,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,328 PROSPECT AVENUE,6,10109,New York City,NY,6,2508,3900,2
LL0000951,3216000,2016-02-28,30,360,1.7599999904632568,3.3570001125335693,3.3569999039173126E-2,14185.7900390625,46,2563453.75,3286150,commerical property,Colin,Preston,Ferguson,608-21-4180,332-208-4080,Director Database Administration,14,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,376 GRAHAM AVENUE,6,10260,New York City,NY,6,2500,4125,2
LL0000952,4560000,2016-08-16,30,360,1.5745999813079834,3.1700000762939453,3.1700000166893005E-2,19645.740234375,40,3774170.25,4741650,commerical property,Asher,Nolan,Santiago,301-18-5306,440-617-8699,Captain,2,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,16 JAY STREET,1,10112,New York City,NY,1,,,2
LL0000953,1210000,2018-09-20,30,360,3.0699999332427979,4.6690001487731934,4.6689998358488083E-2,6252.990234375,15,1116205.125,1353400,investment property,Ava,Charlotte,Gates,373-11-2764,609-842-9617,Attorney,8,37 RELIGIOUS FACILITIES                    ,4,M1,1009 CASTLETON AVENUE,3,10106,New York City,NY,1,1900,2140,4
LL0000954,1130000,2015-12-05,15,180,2.2799999713897705,3.5789999961853027,3.5790000110864639E-2,8122.080078125,48,740140.0625,1204400,commerical property,Genesis,Harper,Reed,531-68-8555,641-285-4617,Director,14,04 TAX CLASS 1 CONDOS                      ,1A,R3,29 DONNA COURT,8,10035,New York City,NY,1,,,1
LL0000955,1170000,2014-01-10,30,360,2.880000114440918,4.4790000915527344,4.4789999723434448E-2,5913.6298828125,71,750132.375,1339100,investment property,Aden,Dakota,Russo,813-59-4595,450-819-2233,Principal Consultant/Owner,18,04 TAX CLASS 1 CONDOS                      ,1A,R3,37 LOVELL AVENUE,174,10249,New York City,NY,1,,,1
LL0000956,1610000,2016-10-03,15,180,1.6220999956130981,2.9210000038146973,2.9200000688433647E-2,11056.51953125,38,1189852.125,1669250,investment property,Gabriel,Alex,Flint,808-62-5679,215-418-6723,Architect,15,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1311 44 STREET,1,10154,New York City,NY,1,0,0,2
LL0000957,720500,2012-03-24,30,360,2.25,3.8489999771118164,3.8490001112222672E-2,3377.35009765625,93,406406.28125,862450,commerical property,Imani,Ariah,Short,284-52-9075,219-341-4865,CEO ,5,07 RENTALS - WALKUP APARTMENTS             ,2,C1,427 DEAN STREET,16,10001,New York City,NY,17,4808,16200,2
LL0000958,605000,2019-12-12,30,360,1.8999999761581421,3.499000072479248,0.03499000146985054,2716.3798828125,0,605000,786000,home,Jada,Nadia,Craig,799-02-0718,788-180-5091,Vice President ,6,02 TWO FAMILY DWELLINGS                    ,1,S2,30 WEST END AVENUE,8,10113,New York City,NY,3,1880,1720,1
LL0000959,1520000,2015-06-12,30,360,2.3900001049041748,3.9890000820159912,3.9880000054836273E-2,7246.2001953125,54,1128705.125,1783200,investment property,Silas,Wesley,Kennedy,325-53-5624,624-038-2794,Co-Owner,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,140 QUINCY STREET,3,10161,New York City,NY,1,0,0,2
LL0000960,905000,2016-11-11,30,360,2.1500999927520752,3.749000072479248,3.7489999085664749E-2,4190.68017578125,37,749944.75,1082300,commerical property,Cameron,Jaxon,Phelps,443-69-5851,401-678-6983,VP Sales ,14,04 TAX CLASS 1 CONDOS                      ,1A,R3,301 WARREN STREET,2,10021,New York City,NY,1,0,0,1
LL0000961,1860000,2016-07-15,15,180,1.6000000238418579,2.8980000019073486,0.02897999994456768,12753.76953125,41,1337095.375,1983250,commerical property,Myles,Sean,Lang,717-09-4487,245-596-0422,COO,7,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,240 WEST 98TH STREET,11F,10012,New York City,NY,1,,,2
LL0000962,962000,2012-10-19,30,360,1.7899999618530273,3.3889999389648438,3.3890001475811005E-2,4260.419921875,86,595603.5,1273500,investment property,Xavier,Easton,Lowe,211-34-1168,267-299-3624,President / CEO,5,04 TAX CLASS 1 CONDOS                      ,1A,R3,2877 ELY AVENUE,3,10121,New York City,NY,1,0,0,1
LL0000963,2808000,2018-04-20,30,360,2.9600000381469727,4.5570001602172852,4.5570001006126404E-2,14322.98046875,20,2521540.25,3019050,investment property,Jack,Antonio,Waggoner,945-76-1135,218-039-2685,Loan Originator,3,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,22 WARREN STREET,3,10176,New York City,NY,1,,,2
LL0000964,1908000,2018-06-04,30,360,2.940000057220459,4.5380001068115234,4.5380000025033951E-2,9710.6796875,18,1733207.75,2116800,investment property,Thiago,Joaquin,Mathews,152-86-1214,852-743-1427,Pharmacy clerk ,11,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,15 HUMBOLDT STREET,8,10169,New York City,NY,8,2500,6500,2
LL0000965,1584000,2016-12-23,30,360,2.5373001098632813,4.1360001564025879,4.1359998285770416E-2,7686.97998046875,36,1307268.75,1759200,home,Miles,Kayden,Faust,133-78-2487,813-254-8473,General Manager,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,200 23RD   STREET,2,10116,New York City,NY,1,0,0,2
LL0000966,1540000,2019-10-19,20,240,1.7599999904632568,3.1589999198913574,0.03158000111579895,8663.1201171875,2,1522673.75,1723700,boat,Milo,Drake,Augustine,104-25-9863,579-098-9389,President ,12,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,549 49TH STREET,8,10113,New York City,NY,8,2504,6348,2
